order_id,linear_pred
9aba5a261ecd7b4c4d324ee1ab55cae7,11.499022173160686
299e8d399d78b7abc915b3d059a6c712,12.665905296188123
4fe8bf212087b2b27d2d5ca8bc866a74,11.485363782956288
d6d5256fd785237c4ace6b84392b2e28,11.390641628087334
201411b269cdeb9193946f3f26e2c0db,11.296838373586441
3eca2d6d0bebdc75df61d60892caba49,11.835863708922458
bf9d1c19aaa57a10e2c963fa10f75b47,13.98362248715347
dfbdae4128710f6f089dca71d4bc4844,11.532673622169057
22123477211e85bfeb19060481d02135,12.28619145111319
7dd829472da0fa5d56b7eb94ec5be1b1,12.372458172784697
bb65cf663cf96eb29d1ce02a381e8b62,12.89062701181169
8d5a48899e1fc850ea09b99a03b0e88f,11.391362711179026
7184582cfaaf35d73ad28fa85b7d8cd7,12.134615102663645
816fd1f12f703f9825eb7c4c307388b5,11.515423628066186
f2bda88ec797456b974f810a84814028,12.369210499029908
69f1e4d5709c13914c309652f82319f8,11.147166427966539
536b0208ff21c904d9537690f92f0363,13.532499487588165
a54a65531feecee80712fac10405795e,11.894646236052871
f7a8ec3f633e448f2e6a8e76622eeb9f,13.05776953696073
416c076dfc39af8d2ac638a07641414a,13.112407958582242
83d0c85dbcc4f41c0608144b122c4034,11.534007307646707
4cc44db58430b3250f2ef264dbcc3b4c,11.661262794844774
3927d50ce663f7648ed0ca807740c6fe,11.604555593001296
c2483eefb9699f55ef5913344301c30d,14.251359640964255
bb01b380d61941aa0f175614b3e62dc6,12.646944856186725
d4d70d9cc43aa360490c7a508acec787,12.116958071075604
adc34e61cc1a93fc2c76f9193190249a,11.410407620938392
ae0fffa23dda62380795c427a8f734e8,11.843325169977922
749ccd54a6e860862770d11abcbbe0bc,11.117088631871741
a17a3fb93e43abd822552a9f93b02c1e,11.852954640257295
9c595e16a30ed3d4190c5d512eb1ad17,11.882439253204435
de1a445fab3d857cdee059116823e175,14.143566523584795
ad6752c93490621478814d2383b62f89,12.283308193429761
a6ae47718cbf5663cae29d4ed03ba272,11.440855842868597
aad88050b26c8f49d2bd3c87af5b7b19,11.759629696460214
bc51cd3b8ddb527aa8044bc4198aed29,11.15413076612448
eeb1f86a9f9c08e3eb0bbb7186dccf60,11.599406109516035
f9d0e3b4c20495f400a845fa3aab20c2,11.156513514986266
6b11abc0295e397afb43aecade82621a,11.930140542836114
87cb6bc6178f0a340e40123b7b042243,14.563678648375848
e94de4ac53c1d7b914bf6cdb13fd9ce0,13.342199235235363
b30659f06b33fcd3ffad36f031b503e4,14.198004441088075
e734d2946014016191c36d3bacb36508,12.42284667762173
0d4a43cf7b7994e0a782864d075dc842,11.102945084174207
d14ebe879e1587746439c3652f063eb4,12.232497776560102
8ad33f5d86f59bcd9ba668dc2f9eeb71,11.950067043047719
ce6f76eb40949df0b5b6ef6936848d9b,11.392664210990437
7736e9fe1d1c7d942e10ec7e57e94bbc,11.526970399292589
b22b9811c2074480cc93f9e8b8e4c8b5,11.57436292307621
e762633655ca1d869d2036864e96fb6f,11.529400416042915
2cdc4c50ebeabd8fd87582544e8e46a6,12.113553137225551
bde5784e34d5ba860afb5f85d4d97433,11.005063941807022
5ded8a3706eabd813685534724f066de,12.671473958909623
014ac3cfd0e55bdc2cdd12aa181b00cb,11.49518416788557
47241d51bf3749ec7ad04962507ac2df,12.087127915353879
43f5b8a8303562c644185a6bfd2cf3dd,11.530450429464688
7ea0da84e90dc5664dfa82a3ba9fff63,14.321788748912608
2ffb45ec99d3fc4942ee973e41e630a9,13.832457321805354
ccc5790acbda1b1992f4d1c46204238d,12.772186019009231
92fdf7b27f6a92bffb0984eba9ad6b78,11.894815755091784
0ee8b349c2365dd4a396a819fc586cc1,14.109795794557682
29c5f9828f58dd08c018601e91da6759,11.396452092194059
2ab2d565315e05cc62d7462113cc1ff0,12.595813404971771
181d88a6f744e030ca70a35438735cb5,11.338153065908143
08796d7a1fa345c5bce8f3f53435e21c,11.204006116987745
ea6ce509b0aa60471f0b6c0029797d6c,12.90851239983937
2c313debfbfb2b44f91ae0431823ccb4,11.59463969681058
c14b0a3faf28a3052b92646eeae4799a,11.605637421302017
1d9103176f443bb7c1f7212f9462b31a,11.317476224868381
eb0a68abb1cdcb47bf4cdf70f6e14d65,11.331253177401376
d5cdfc6d738b9bc83cd8931b0805a04e,12.851507684389444
3ccadf098357a20c809d57a50c3d47ae,11.295032457188286
f2f05e9d559c20ae65f13bbb6d499b7d,12.506373503448085
32980a0c990d84e3f2c3e9838a4abc1d,12.688076579176501
1b68a09aef174135ac2b4a138c3a1eda,13.859758275946282
2daee070f2042c8b7a8e9fdde778a31a,12.632541632628621
258f8f27958fb687682f90c1e5141f0b,13.515834712196197
c1d674e39c5817a71ecd386821d865c4,11.096040640971811
20fb36f0bfaf10e2d33e99f55369f927,11.438452655063031
b2e66035b66649e5b359d5b33ba09c21,12.837000760196032
4e9d991478ce9d386648f6dd85475b6c,11.953896880852374
bd6ab28252f15e7c57f212a725aa1c37,12.621824236119856
1133be08257f4765d8551429f4ad2144,12.963057874267959
af4812c0286cb623517321205ffb5d1e,11.070591105006825
a323136c70288cf38733120f38fd5130,12.658683381056445
6e64502497aa34a598438ee5cdbcaea2,11.383408450794258
cde746ccdc9bd5d1ee4772ec20c7bd13,11.013607942184347
cf8ba6c5f0ac149f8e8f55217c47e967,11.302380417935588
9f7a5181d7e444fb3cc09b5cf99d417c,12.14631980798566
36536e349dc6c5be3197657bf27675da,13.373158040359396
d4374a2fe707b60c71f2d8932f8a93d4,12.375602906438187
ed76528f7ed5ae1f2a0dd070a7426d44,11.65376448571556
da4b750c427bc88754c6c019045f7536,11.47354066923116
e684eea8e657e070728db7f897e2c6ab,13.017296840224947
603ce2ff199feacf630d9362b570e57f,13.212986625691714
859c549cb42de5d30cfc3ef3ecc432a9,11.249442597730189
3d0edcf47a5092f12524fc91a5fbdaee,15.191408278974105
6f8026dc118f5bb6ff82b03e8eaae469,12.73202896454188
7e80537703a1b61bf60fbc4d67e0d641,13.814175689146115
359dfdef7cf4ed1003c2a0463eb431ba,11.016735245254974
17f12788b667e6b9af13a3f11ae1db08,11.291660398655411
f9cfd7e4eb2776cec1a63a59a1305e9a,11.301165192636661
0517edc6ddee491e072a844bfbb54c86,11.170705169505238
e59765e2c90f66afaf17da77d1a658f2,13.13980513302844
13bad9a229ea7c04888ada5c6c971c28,12.250756048684313
2f4011790ff902584d5b011f0e35ff1d,11.331151036521929
022aa0edf94712a82983961b98e4a9a1,11.39843436162453
d5d3ec988fdf9d0896092f00c1c54fa0,12.674351785239937
6489f6816a35f7a39c2f3d7131a7ebde,11.481873777313112
55101b36a58251926b6cbfdb540c0461,12.020196087666243
bdc0bd072186ba7097165ec74875f0eb,12.61417214336905
9de85e24940c7fd91ec9ee1dd540b3cf,11.070426774222556
5dd65924234c78a809ec526f2530259c,11.978743909329536
f7467c036faba658648aa0f437a1bc62,11.872228009308188
36a2993f853a2f6132cdda1475bf2acb,11.929213671710418
f521316c3f7b3dca86fee711afb2ab40,11.299859223122196
495f50370bfcd6d6d0b950516842799e,11.47751492851596
3a0ef207d0d68b9409177eb5829032f6,11.639497012159879
4abc781b3e88962a7e098bcb42ed44c6,14.31105691967286
88ab6b0ede7f19c65b5b71771b88254f,13.972363203158613
28d8802fab62c5e0eb5eea2a340d3449,12.057739474821892
4989085cad96697e77c016d0e856b166,13.681142338495787
ad716a0d2ae795dfccfb3afc5d40a6e9,11.598646169428827
3cc9d3f8dca39fc7c29d082e1197b488,13.777820089734409
a910d527d324ae071c473e5154238031,11.397626992439895
7a28faee4e4959f358d2fdbe66e22107,11.464055364089042
1c6538c8fc11f02d495ed84516f5c645,12.91942110870712
69ad607f304efff8c01f1d47e95c2f58,11.527668204435628
b925a62bfdf14b152f2fb572d1aa672c,12.427155983843146
858505c5992f35429d07aae37bad60a8,12.562612519549637
f6c27d701f56908211977640291b3ad3,13.27296015278339
c4dad201936ed30eef3c94fafa59ed6e,11.005366310450075
ebe62bcd645483aa0241c300d095781a,11.778669389787268
159b0ce7faa02427505f3ce47f48e933,12.468848608355543
1a246d78fa3f7c563a0b27ea0b1639bc,13.513655574785261
216ffdacc032ce8a108cc7c01f4ab9a4,12.21133474019101
af18c8b9b0890d5387074340f9d39cc7,12.620025481662509
d3eea305452cf0bcad06beb48735dbd9,12.950294705370515
85a08640d88815b0ede472adb059d337,11.160579106099197
6082358a7c7ac731b66ba978a6bb4442,12.783603744227786
bfc6ac1464346333da536d44a2f0723b,12.469734066173135
db0bd04c3beff2d041d364ce8d96b2f0,12.764260763103204
fab688950086bc930163ec1b228ead77,11.889200975233095
95bdac6e96f88756554972d72c5d9591,14.606975030441891
558fa371b24282233214767214895e95,12.558011934484185
5f9a1c89de3d5b9589622f33ee136871,14.482892183878205
938ceb503f66e3598a6e79a24745ac16,12.624790952358204
4912772a793d70a274417e23f3baa184,11.786093170408433
465e367896219452ecc8d8dc02f61531,12.992638140587381
94cbbe30434a51f71837965608aa41e1,11.22186805486292
a3806645f130f5c3caad4397ca9dfc56,12.756114773265235
9bc9e123b2d0de667a9468b65648ab73,11.318974249874115
34fd3e758f03c7fe6169308d0fa11582,13.957364461965437
fa80f0d51be5bc219ebc8193038c17b2,11.434291950975586
c6512da3ccb5263223de71b8888d4db1,11.159487949691652
44a36c78aa2626a8bdd0bc7f18c821a4,12.903699074492796
00063b381e2406b52ad429470734ebd5,11.311253386232671
854bb7838a97e539dd065b30fc08872a,12.560382224786117
0c0c2969d3adf4fffa3753dcc37f135d,11.547077732631388
157cdf5ef06664d53e7449d529e2bad1,12.946313891712824
18e31cb8bc58dab57503adbfcf9426df,12.2874508563273
d4caab8baf9f9ceaf622ebd8274b33e3,14.405626277357701
5dd4ba32ddd49be56001b6436d8ef44c,11.284269501271867
ce2b74275022f728e4d0c3302e07f13e,11.97781792155713
264838181624ad76b573c373a9862598,12.566198600069956
1d84debdc004d1f2394513ff9ebc7aa8,12.49309380395487
929ddf60e51592cf31ad60152b4c8fe3,12.899586424273185
2dc5825eb69b865a9c9b8fbfa69c340d,11.72774982006344
331f9dfb7b6f1274298f0fdef2f8f2ad,11.362720235451642
014a0793ab3d930d6f3b206cee474af4,12.23203960051677
e5220ef7f976cab4427f16a5e1d6c29c,13.639583712287457
923edd16abada2893b886d3757c73ffa,11.539071718246161
1347acf3fe05018c48139ce35aca77a6,11.892325928828585
8fec5674a5e6c130c661baf47ca8b861,11.549355628268643
d836fc392b89243c807bf3366c68fbee,12.16869904978536
6a5586aef88bff8c258fec8c11a31e07,13.286730983761437
3c6956bf8f0e149d42761d50bf2ccb84,11.417586196255808
bd982aee32cd290fc0ecf05ec77c326b,11.157226758100109
9cd835ca1f7889a20d3ab1781d3de6b6,11.645467641333369
9db5ceb6f107ae0944c19188c8869a03,11.414019842189388
3efdbf51c992266c11eb3938e67e77da,12.147959613963357
d245d1728ad7cc2081cb50838d7d6fcb,12.775999823497026
9026325c886e3d97e1fcd1b50ad50576,11.394504997863057
71b91036973ff7a67b9a17a8a20d3b9c,11.390772754003486
3230019a07d0eee8a3816cb1732fe39f,13.810343105248247
90c7853be7f369fc75f40f920e13d883,11.613456062909398
26abbf5ff43e58c72f83f98b6374ab1b,14.289573986334087
982b8f41e38f544803f6acd22729a910,12.783240045800829
36870d717737ef5f4b201e7787c3ea6f,12.50772375773804
60bf6f1b8154d2d1d694f83b42a29c15,12.133175011691806
09854629eee79bc8d606247198ae822b,12.829267091796165
8d877170b83d13fb1a69834a815d0974,14.634619654862172
3bc3db2c8da17bdf6b0344b1a2ed7cb8,11.362715014479017
5fcbc2f469eaa436b81cbaa4c05eedab,11.368554444025873
481cc1808e96be16f9a098544f03a680,11.533583070051575
41ecdff9b0271b1886aecfab66d5a75a,11.30257104164534
6c0447fe1bac68a50c405d809f5f625e,11.628634357739937
49410e2fb311cf8b70baeea98a3cdbf1,14.12681049177198
6afbd309f8bfd1d88c7734fd17c2b6d9,11.497357332976529
1dfe6b39bfca58691553de7585122450,13.024334918504346
9cc9e5aaad2fee99a6ba423fed688178,11.97740954336127
f16558dfebe7951628f0f25e6155dcb6,11.190414034327578
abd3f51d3ea91685824a0975e07ab463,12.338511230934486
d08af97946f43d83db8dfda3f21dfc94,13.065749750745015
e23156a0a06f554615d0ea438a5914d0,11.759117394481782
43cc7aac762dbd5d93a8354a946d85d9,11.652362752569998
becde0f445f588a3118a3c12bf1bef9a,13.97417390197905
aff1be85595c5529e666a04a65b00c4b,12.459403106703725
3f4b0ddd513d7769508eb4277f029bbf,12.99180306142198
8fb95e274c827ed766c4833f1376e400,11.943723222795894
39c41eff1afea8c296062328350b9ab9,12.316231048487698
2d96648ebbad7ad9cfc40c4c9c820f92,12.56506329530963
c0e11158f60abbb6f96d74228e67d44c,12.58525137501464
e98f62f167c0c56e1d6e2c852bf04adf,11.158337634201768
13831f5b4e64bcef58f4a1b4cc8748d4,12.370389055284798
f294439a6719ccac91b6e2f25088dd1c,12.616900248041492
bbc796bc3e529de379f16c90fc437a82,14.551315999714777
7ca8750c7c9d32f8c383020f380ae5e2,11.676554647480748
12224004d3218865e0485410be6e0afc,11.816964453763884
134141b15902a79a3932a6f486de499a,11.225280045504745
6a8f2976398f920ad337da439b22b202,11.424882107516623
abd273cdcd250f53a125d77e6798e0d1,12.796417283141757
8f9be3b3799b30feec4b8f2f628670e5,12.104277627236986
fceffa5aa5435f18bb997278808e5915,11.495349383371193
e033bdf3c0d77ce6a7c7ee1235c8d051,11.142268526451687
17e22ae34edbd170fcd2efe9e44f95bd,11.988040824140866
5491ab8eec3a104e7f0a3a4895c1621e,14.002804861276438
1091b43c860fa7d9cea917d1d20dd522,13.975782457345112
e773828baa347406cab28b4666ecc869,11.034216198291194
cc4dea61bd3aaacb0780ccbc6ad94eaa,12.446701395001407
5a55092d69cc833177808899f5cc51e6,10.967705950754185
c94047ec162181b78322184f7a9aee43,11.381980214807971
1b7926dafeead0e19837ca6b7764e1f1,12.644809464740403
d8c26c70018f669b95557792546bc4dc,11.44679663270088
c8223ab24b18df53e6a37eae1fd69d48,11.75921886902016
e540d00fceab564fcd95cc8a75b10beb,13.668584458257397
85a81c0e39303d994f18f70782aea630,11.413419127290089
409d692c7314744b643ae98e8a11e1b5,12.459988739434605
9dafdbeb6a7b7240bc32fd6861c42f54,12.468841713971248
e9d8fe23d3a29a599625b57e5fd6766b,11.71641072061026
1dbadf4f796b4a43c00390e035d62b9d,12.448515061855746
95549a3370d5fe86da9749cae8d5aa45,11.422541065307882
dc176963313df28e26c74cddb9ed665d,11.360039733999029
72e2c4bbd8ad5d2eec29b795d95afbe2,13.745647421491547
160f952c9bf7bfd111aade8035e8daf3,14.198011014319446
86df051b358d78a419a88d76515d6d80,11.274497691546351
66f4d4cb45642e879ba8c00484e13aa8,12.844138645278935
d0a75d6eda61b8a7261946b34ffb350c,13.069150397171107
3c003c58ad1a4915b94afef4b6ca5271,12.351745132659737
d6f91def52c69db1d3e017ced033ba87,11.25868791584509
00e365f4fc03d1098841af23d05c17a6,12.754961877142653
eea61355af8b855cb3b052efc66b588c,11.13255406992
14d113827939e9deace0b2afb528f1bb,11.247220278274355
927f3c81633f3807af398f2d919530f1,11.311385533982394
75e3a145a842715ed463a3a4ca34e489,12.004707540199409
2446a642fca6873ebfd22332c6657732,11.418598098326175
39fa4236f74ce3cf9427df583375b046,11.017683774859394
d62354cddc18720cf8a24b521570a8f7,11.316463941059766
fcef6b2702ddfbf4e13823c52d95627b,12.235034814981317
79b33a695202057cda058f5ebbfaf3ea,12.36371466686656
3f3db9c8cc4092015241bc6697ea24ef,11.018412814906469
9ffb318d17153de8c18c817b99338e0a,11.132291140665169
34050aa3fee994fb448fd3d87028f094,13.070236121615554
7054ca2781439efaa9544a3a00c2ade7,12.097757080740523
42120fdf9e2fb1cf82882ebca7e86db6,11.225010543018543
38933687de905dff1914deea4ce58a0d,12.141325818591552
45dbfcedafb7b44504dfb439ae973db0,11.496962314555256
aaa4edcd1e7753b97a9216234d93e1bc,12.309894751849269
de86d7a1250c84c7845795cdcf16a9ad,11.365645672329514
621be24850f6edd2e8dbd75a0f19668a,11.269130335866041
3064071cf67a2cc381cd53b13055eac5,11.574745077319108
2c953e7c7611317da6160774e2129d64,13.19246341952665
1bc4cbfa417cbf64682ad0f639f9e58c,11.824520837288333
d16e915397932f8b3510f595170d1d6b,12.95646300613095
73827caed84fde308c32fe526c70797c,12.29162548605402
8681c22dbe2b9bc1d6a1c524d4ee4c4e,12.126542621238707
eeb88a7ba20489b8f9ccb934f50d13d2,13.046898375983401
0c905768040f5d51c3cccf00256ddcd3,12.65661319496931
7ebe19943d85e81a7b0eb108681276b7,12.78297755344032
7c6146547d5509c612ec26867d1cd47b,14.459940694821881
090c6fd239a12ac8f6a825897ee15d6d,12.450740261176962
868caab96a9a36b7ef9f89dcbd814e3e,12.82827589291505
cae550bd1bf7bfba357a10319a0fb4be,12.466728908588596
192902ac0a92bb9961032769ab6b8f4e,12.221192716663118
59bdbeeec9cd5173e5b9e86dcb9bce0c,11.786816798038444
e246ff67b33eec076f3bd915835fb531,12.168920401210485
c4d4442c9ecafb0e6611333eeefab2d5,11.845515361155213
d99a07d049ac5c39f6f62edba8d57721,11.396609966975948
830fc83eb6376eb2f375005e54d4801d,13.620339190593818
40276598768326cdd5ae39038037434f,13.22489033333867
024319cfbf2156b9b8a0a50c3aef45b7,12.442139422821795
a7fdfd7d7ae7a53a8232d6d0d7db215b,11.456813460809743
1212d10dd1ebbfe6d18ccf86a805c680,12.55992110600161
4044d99051c9cd7f9f00188ac0c829f2,13.647801193552548
ea639b1119b066a5966041d2367ce1e7,13.750452707852086
476e559ce686af69d6051a5d973c3971,12.691651290423563
869a11332dfbdd33131c16f1ef2d75bf,11.471515565017674
db66dca329373cf37340222e240340b6,13.34950028272447
9dff990dca94f688d5a005c3da5d9a6e,11.558455074268895
40bc2b2661f13c1a9888396ed56ba79a,12.636431753565498
99d3564705b8fa6e354dadabe49e8c28,11.350350233300876
12950f3d9bc12065fc5da141faab5780,11.225077348380195
886ceeb29f5b123632b0f6149a1ed4bf,11.475790129544126
10ee8dae1859d2e91a79ad35006d3412,13.745914699583818
9446826a31cabe320b77ce398b32a40d,12.695157365723366
e69e2290db6b2d3b7593a40112e1a82a,11.232694295978083
5ac5d690e12a26a84e1dc443d318e82f,12.290947878115716
52b5d339bbba7bd8f18ca836ab540227,12.572134233110377
d0d5164d91d59570247b483352eee612,11.701076979074076
d9e05f5c9c364436b18207eeff4f789e,11.815208500400713
cbbf61b366cb1ca7a9f9b954e8f345b5,11.339940984840991
ae939729c93b0ecd65e284740cb48997,13.25186268505645
3ff74df75d244d7b291dc5a16004b2f0,11.838289855341646
bf2f7a16704936db1686ba2711614520,12.555376596591113
eeacc2219efa996957aa46ab696afbde,12.871272371794106
8aa454f4a1257f74aa178aba255e7cf7,11.910616009817382
36902bbe975a558efb33459b1cc8eb5b,11.475856486552278
d8dbb44d7c5b1fd8e7f41b49e27053d7,11.601779821052602
acce194856392f074dbf9dada14d8d82,13.63156667013433
2c113cbb0811cf0b32479bd0bce3379b,11.555516293395954
14849d6088ff7e250be24f360af91c07,11.443897880635497
5af2ccecee36c806f9dd2b49c3a8d09a,12.478791336819075
4e7ca1c32e075c6efd8bdffeac2be58a,11.55821963569135
c7197036433dac8ba4041a18b0b435aa,13.685670023815259
2bd9bddf117b28b0736de5b81eea032c,12.586384560296437
3745cc99bd10a2c16e31403fe9654502,11.302528595508544
6cd3f2ca1a0a50c0500752842d4dd018,11.210535801890247
012219b6d6d034eb359fc74730a080db,12.263684829109147
8872e48bafe00195f92e3a6f1d81bfbc,12.858455000548542
4959c38155b6320f1e4bd741132334e0,11.838860213936048
e3369fffb9c064e20cc82f4f612ce0ca,12.975852259046333
72be45eab146087612b9ee932e825574,12.563976907649776
2ac520de90670f0cb695af6630a00c4a,11.456757696379903
aefdcf39aab5b3cadf59cdf0eafcbcb2,11.55542259125995
de64325a3ec242c2264f553d946274ae,14.170664774562512
3ecaa8212e4afe6b832d77f3d19a4932,12.690645078459312
dcb965b6963d2375946c5b2eeb316e6a,13.7850370564372
41953608ebba26ffc747bfd944c6245d,11.190584938343218
6cad8647b638219c1df923544cc5aa0c,12.850465635424499
20ea67720234d8e46c6dc89f8b1dc16a,12.269186049270806
c44b3f142eb33ac2b018b105dff8692d,12.882524023914193
4d605dc9c5436f936edfd77a5c410297,12.512439708626564
dfb10cbc46a4cb952de477a6ea509dfd,14.16677973442045
9e05956862c333308733e2155ca16950,12.058463917354821
6d7335413b5b9b123f6d4f6be3aaa69e,14.573964644761935
a233eaf2bd44e053226cc032f87a69ed,12.50293005814776
dbbb8658d9a27d2be4cefb9a9a5d9e33,11.384786887468598
f81cffddbb8c9cf0ccdd3a5a4161aa64,12.054310465635389
a7e92306fa96254682b3081d01ef6ba3,11.423491014387203
d90174017bf4d85298251ec0cf5a0bb7,12.263599328171585
9bf446986c317acc13f2ab30756f9b20,12.384939379537185
a4e584c6dc40947a851d93c60fe9c50c,12.057385095408241
4d2997398817763e25ae074190f98a32,12.43914466627084
1962dbe6d0755ae32f1381266df2e34a,13.832523054119061
ec911d04a46236b0d41d79ac7cf73376,11.159050830284878
ce42a8b69a1f006400c700bb5616f736,13.634510008613422
34f1c51e8149819c0b990de491310370,12.504070306325424
86c1886c8f8d1e3418ec90bbec17e67a,11.889195414347615
d87c46e5d841c98f8f7c42a5069f6e0c,13.92401340751104
2e404f3ac4dd39d7054b4cbb88ce2c35,11.607407858225088
a89be75924730a39d29149cc159514e1,12.968895255482696
959505aeccc35d003ab580410022f433,11.48054820367806
dfd392778e7a38df71de5abb039ed533,11.49669724532299
438ea5e54a8fb9065a737494893ac31f,11.40259227993837
9f7d6c40a518954cc676b40cf3e2c61a,11.725647528601007
a85ca5795f5b9095cd0be276b40cfb8f,12.98862453311757
331179a115e1b772b2f4ff3f99f0c713,12.46916412346134
a004b1039c9c568bb02a60cc915a9a5f,12.75397683062467
fbe404cf18f22d782369d500d1a75671,11.949593118409984
c256ab3bcaf77d9695562a49f8be8a26,13.012579260368822
8df8c3199fb229a1472b0a47e3b106ae,11.016439449843292
8de5dd99d488cbaf9ecf38e08c08be10,11.25236615702921
87ddbca935f5971922d9f64a5b8a250f,12.374170224501759
c0a8ef94e050fd7fb74a3757be5b3da0,11.451012074758063
d46f45b0d795bcf47a19d301710e63fe,11.454195604756292
30eb48d11917481e5af28f68d39002e9,13.263165517580456
abf0f8d4869d920b5c42d4766c4e0712,12.143828944996564
22c05027bd97d6cf4376df52e0a7e5a2,12.328743190085143
37f48a21c9c1cd7784eee9e1c6a91e5b,12.151930005437393
486624a60deed853a5e30a50fd5df762,11.298108087979458
fb7688c98b85305cf636fb26b2804186,12.038945558339822
8e6e7d37d25c7e66e66f8be5a34da04d,13.98603378970654
b5fba0269666bbf33bc320fb533d32bb,11.90059359477251
b2206d0ce2ecabdb39fcd5ce941805ad,11.886988660792987
41707ed875aaa6861979c1a2a8dfa9d5,11.73216179022641
918e5db39b90c133257cfa0944fd9d4e,12.284943408609799
c3d92b59600b515ee287044dd4a34985,11.480173644702171
b3e2b3c7117a01d7d57b74ed6b6272f9,12.544425419152937
739706624ef992fc93bb60f5df5e1278,11.845535918794988
cf76d482b013f8af6dc046a3001c1c4f,12.572185050051987
430e723584294b481e1cfb980b10df3a,12.368168319588886
525e92612e912b7ee6e24ae17bb4a79f,11.940962465620174
652feb1d4ad368d93e848e3e211445e1,11.533226036700698
c11a22a599df12f33da9a25948a605ca,11.017591749620204
56609bbe4e49470d654680a5c0a03c85,11.739859579166028
73c2f6a3fe158985da4f15118a77783a,12.595875490852722
140d98b96ef924164add7c0fd859992a,12.420488219469824
0e259b373316a562c9e71cd725ce1120,12.791025981788808
dd44ffc289cdf93e89ac256b6e478366,11.92888275258006
2de8cabf193c1a1753f62d87ac8499bb,12.027248134722013
b88655bfa5742903fa6b2162ee31ac87,11.508179927095608
