order_id,predicoes
3eca2d6d0bebdc75df61d60892caba49,18.614666
bf9d1c19aaa57a10e2c963fa10f75b47,46.823082
dfbdae4128710f6f089dca71d4bc4844,8.389292
22123477211e85bfeb19060481d02135,17.037907
7dd829472da0fa5d56b7eb94ec5be1b1,39.35492
bb65cf663cf96eb29d1ce02a381e8b62,24.049864
8d5a48899e1fc850ea09b99a03b0e88f,16.272844
7184582cfaaf35d73ad28fa85b7d8cd7,24.028381
816fd1f12f703f9825eb7c4c307388b5,15.702332
f2bda88ec797456b974f810a84814028,24.264942
69f1e4d5709c13914c309652f82319f8,12.034274
536b0208ff21c904d9537690f92f0363,28.765902
a54a65531feecee80712fac10405795e,14.104491
f7a8ec3f633e448f2e6a8e76622eeb9f,20.011534
416c076dfc39af8d2ac638a07641414a,31.222591
83d0c85dbcc4f41c0608144b122c4034,15.095369
4cc44db58430b3250f2ef264dbcc3b4c,18.135462
3927d50ce663f7648ed0ca807740c6fe,24.313608
c2483eefb9699f55ef5913344301c30d,21.352587
bb01b380d61941aa0f175614b3e62dc6,22.362585
d4d70d9cc43aa360490c7a508acec787,16.78432
adc34e61cc1a93fc2c76f9193190249a,15.273135
ae0fffa23dda62380795c427a8f734e8,11.510398
749ccd54a6e860862770d11abcbbe0bc,15.587184
a17a3fb93e43abd822552a9f93b02c1e,15.807234
9c595e16a30ed3d4190c5d512eb1ad17,18.28437
de1a445fab3d857cdee059116823e175,12.623928
ad6752c93490621478814d2383b62f89,15.582619
a6ae47718cbf5663cae29d4ed03ba272,14.076375
aad88050b26c8f49d2bd3c87af5b7b19,12.288264
bc51cd3b8ddb527aa8044bc4198aed29,11.440103
eeb1f86a9f9c08e3eb0bbb7186dccf60,10.650781
f9d0e3b4c20495f400a845fa3aab20c2,12.912857
6b11abc0295e397afb43aecade82621a,20.805359
87cb6bc6178f0a340e40123b7b042243,20.027445
e94de4ac53c1d7b914bf6cdb13fd9ce0,17.28269
b30659f06b33fcd3ffad36f031b503e4,19.13244
e734d2946014016191c36d3bacb36508,16.188393
0d4a43cf7b7994e0a782864d075dc842,13.078905
d14ebe879e1587746439c3652f063eb4,18.591513
8ad33f5d86f59bcd9ba668dc2f9eeb71,13.548242
ce6f76eb40949df0b5b6ef6936848d9b,15.341348
7736e9fe1d1c7d942e10ec7e57e94bbc,14.754151
b22b9811c2074480cc93f9e8b8e4c8b5,15.6998415
e762633655ca1d869d2036864e96fb6f,20.0327
2cdc4c50ebeabd8fd87582544e8e46a6,21.185537
bde5784e34d5ba860afb5f85d4d97433,16.835127
5ded8a3706eabd813685534724f066de,13.370506
014ac3cfd0e55bdc2cdd12aa181b00cb,14.244354
47241d51bf3749ec7ad04962507ac2df,12.131329
43f5b8a8303562c644185a6bfd2cf3dd,14.245124
7ea0da84e90dc5664dfa82a3ba9fff63,18.492477
2ffb45ec99d3fc4942ee973e41e630a9,27.924648
ccc5790acbda1b1992f4d1c46204238d,18.124535
92fdf7b27f6a92bffb0984eba9ad6b78,11.43921
0ee8b349c2365dd4a396a819fc586cc1,38.74365
29c5f9828f58dd08c018601e91da6759,17.653378
2ab2d565315e05cc62d7462113cc1ff0,53.61144
181d88a6f744e030ca70a35438735cb5,21.004852
08796d7a1fa345c5bce8f3f53435e21c,14.431817
ea6ce509b0aa60471f0b6c0029797d6c,19.585802
2c313debfbfb2b44f91ae0431823ccb4,23.320257
c14b0a3faf28a3052b92646eeae4799a,17.818304
1d9103176f443bb7c1f7212f9462b31a,11.174654
eb0a68abb1cdcb47bf4cdf70f6e14d65,16.859896
d5cdfc6d738b9bc83cd8931b0805a04e,13.756287
3ccadf098357a20c809d57a50c3d47ae,17.86011
f2f05e9d559c20ae65f13bbb6d499b7d,14.030252
32980a0c990d84e3f2c3e9838a4abc1d,13.478255
1b68a09aef174135ac2b4a138c3a1eda,31.819042
2daee070f2042c8b7a8e9fdde778a31a,13.777681
258f8f27958fb687682f90c1e5141f0b,17.335012
c1d674e39c5817a71ecd386821d865c4,13.719288
20fb36f0bfaf10e2d33e99f55369f927,15.929333
b2e66035b66649e5b359d5b33ba09c21,16.388184
4e9d991478ce9d386648f6dd85475b6c,19.524141
bd6ab28252f15e7c57f212a725aa1c37,21.689524
1133be08257f4765d8551429f4ad2144,13.008759
af4812c0286cb623517321205ffb5d1e,22.530449
a323136c70288cf38733120f38fd5130,12.751893
6e64502497aa34a598438ee5cdbcaea2,9.251492
cde746ccdc9bd5d1ee4772ec20c7bd13,15.595684
cf8ba6c5f0ac149f8e8f55217c47e967,14.693089
9f7a5181d7e444fb3cc09b5cf99d417c,17.257984
36536e349dc6c5be3197657bf27675da,40.667225
d4374a2fe707b60c71f2d8932f8a93d4,23.907211
ed76528f7ed5ae1f2a0dd070a7426d44,16.633982
da4b750c427bc88754c6c019045f7536,10.879625
e684eea8e657e070728db7f897e2c6ab,20.266434
603ce2ff199feacf630d9362b570e57f,22.619339
859c549cb42de5d30cfc3ef3ecc432a9,14.801667
3d0edcf47a5092f12524fc91a5fbdaee,19.485395
6f8026dc118f5bb6ff82b03e8eaae469,15.498609
7e80537703a1b61bf60fbc4d67e0d641,18.95779
359dfdef7cf4ed1003c2a0463eb431ba,9.428197
17f12788b667e6b9af13a3f11ae1db08,13.659558
f9cfd7e4eb2776cec1a63a59a1305e9a,15.472524
0517edc6ddee491e072a844bfbb54c86,14.225009
e59765e2c90f66afaf17da77d1a658f2,12.71375
13bad9a229ea7c04888ada5c6c971c28,13.444979
2f4011790ff902584d5b011f0e35ff1d,7.392665
022aa0edf94712a82983961b98e4a9a1,15.186558
d5d3ec988fdf9d0896092f00c1c54fa0,22.748194
6489f6816a35f7a39c2f3d7131a7ebde,14.125679
55101b36a58251926b6cbfdb540c0461,18.476238
bdc0bd072186ba7097165ec74875f0eb,18.261013
9de85e24940c7fd91ec9ee1dd540b3cf,15.570893
5dd65924234c78a809ec526f2530259c,12.349327
f7467c036faba658648aa0f437a1bc62,16.37927
36a2993f853a2f6132cdda1475bf2acb,14.276612
f521316c3f7b3dca86fee711afb2ab40,41.509865
495f50370bfcd6d6d0b950516842799e,18.753843
3a0ef207d0d68b9409177eb5829032f6,16.763193
4abc781b3e88962a7e098bcb42ed44c6,13.517995
88ab6b0ede7f19c65b5b71771b88254f,24.026756
28d8802fab62c5e0eb5eea2a340d3449,16.882578
4989085cad96697e77c016d0e856b166,19.849335
ad716a0d2ae795dfccfb3afc5d40a6e9,17.932888
3cc9d3f8dca39fc7c29d082e1197b488,14.045163
a910d527d324ae071c473e5154238031,14.59325
7a28faee4e4959f358d2fdbe66e22107,15.154878
1c6538c8fc11f02d495ed84516f5c645,31.231237
69ad607f304efff8c01f1d47e95c2f58,7.828734
b925a62bfdf14b152f2fb572d1aa672c,14.746134
858505c5992f35429d07aae37bad60a8,9.405894
f6c27d701f56908211977640291b3ad3,17.984734
c4dad201936ed30eef3c94fafa59ed6e,20.135807
ebe62bcd645483aa0241c300d095781a,9.810169
159b0ce7faa02427505f3ce47f48e933,16.136736
1a246d78fa3f7c563a0b27ea0b1639bc,16.985357
216ffdacc032ce8a108cc7c01f4ab9a4,20.504951
af18c8b9b0890d5387074340f9d39cc7,41.031467
d3eea305452cf0bcad06beb48735dbd9,19.554958
85a08640d88815b0ede472adb059d337,17.59914
6082358a7c7ac731b66ba978a6bb4442,18.994944
bfc6ac1464346333da536d44a2f0723b,14.195213
db0bd04c3beff2d041d364ce8d96b2f0,20.67211
fab688950086bc930163ec1b228ead77,15.190727
95bdac6e96f88756554972d72c5d9591,18.97364
558fa371b24282233214767214895e95,41.15484
5f9a1c89de3d5b9589622f33ee136871,17.748749
938ceb503f66e3598a6e79a24745ac16,22.226927
4912772a793d70a274417e23f3baa184,15.821612
465e367896219452ecc8d8dc02f61531,10.922418
94cbbe30434a51f71837965608aa41e1,15.947309
a3806645f130f5c3caad4397ca9dfc56,17.427826
9bc9e123b2d0de667a9468b65648ab73,32.33562
34fd3e758f03c7fe6169308d0fa11582,22.925087
fa80f0d51be5bc219ebc8193038c17b2,14.555382
c6512da3ccb5263223de71b8888d4db1,16.268953
44a36c78aa2626a8bdd0bc7f18c821a4,18.244001
00063b381e2406b52ad429470734ebd5,21.742891
854bb7838a97e539dd065b30fc08872a,49.419735
0c0c2969d3adf4fffa3753dcc37f135d,13.534758
157cdf5ef06664d53e7449d529e2bad1,83.91354
18e31cb8bc58dab57503adbfcf9426df,26.857536
d4caab8baf9f9ceaf622ebd8274b33e3,16.171488
5dd4ba32ddd49be56001b6436d8ef44c,16.541103
ce2b74275022f728e4d0c3302e07f13e,18.379578
264838181624ad76b573c373a9862598,16.756348
1d84debdc004d1f2394513ff9ebc7aa8,22.999872
929ddf60e51592cf31ad60152b4c8fe3,11.813881
2dc5825eb69b865a9c9b8fbfa69c340d,19.040781
331f9dfb7b6f1274298f0fdef2f8f2ad,14.694536
014a0793ab3d930d6f3b206cee474af4,25.652939
e5220ef7f976cab4427f16a5e1d6c29c,14.045163
923edd16abada2893b886d3757c73ffa,14.572288
1347acf3fe05018c48139ce35aca77a6,19.197691
8fec5674a5e6c130c661baf47ca8b861,13.839222
d836fc392b89243c807bf3366c68fbee,14.516008
6a5586aef88bff8c258fec8c11a31e07,20.78354
3c6956bf8f0e149d42761d50bf2ccb84,9.571165
bd982aee32cd290fc0ecf05ec77c326b,10.8433075
9cd835ca1f7889a20d3ab1781d3de6b6,14.8220005
9db5ceb6f107ae0944c19188c8869a03,14.58034
3efdbf51c992266c11eb3938e67e77da,13.170758
d245d1728ad7cc2081cb50838d7d6fcb,12.768086
9026325c886e3d97e1fcd1b50ad50576,14.375203
71b91036973ff7a67b9a17a8a20d3b9c,18.617538
3230019a07d0eee8a3816cb1732fe39f,15.844181
90c7853be7f369fc75f40f920e13d883,14.500799
26abbf5ff43e58c72f83f98b6374ab1b,22.660526
982b8f41e38f544803f6acd22729a910,30.732737
36870d717737ef5f4b201e7787c3ea6f,23.502508
60bf6f1b8154d2d1d694f83b42a29c15,22.789276
09854629eee79bc8d606247198ae822b,11.701014
8d877170b83d13fb1a69834a815d0974,32.2735
3bc3db2c8da17bdf6b0344b1a2ed7cb8,20.0327
5fcbc2f469eaa436b81cbaa4c05eedab,13.366298
481cc1808e96be16f9a098544f03a680,22.618954
41ecdff9b0271b1886aecfab66d5a75a,19.322424
6c0447fe1bac68a50c405d809f5f625e,21.965654
49410e2fb311cf8b70baeea98a3cdbf1,28.87199
6afbd309f8bfd1d88c7734fd17c2b6d9,12.832547
1dfe6b39bfca58691553de7585122450,14.4414215
9cc9e5aaad2fee99a6ba423fed688178,12.069087
f16558dfebe7951628f0f25e6155dcb6,13.493942
abd3f51d3ea91685824a0975e07ab463,17.204601
d08af97946f43d83db8dfda3f21dfc94,13.831554
e23156a0a06f554615d0ea438a5914d0,13.103238
43cc7aac762dbd5d93a8354a946d85d9,16.735178
becde0f445f588a3118a3c12bf1bef9a,27.529102
aff1be85595c5529e666a04a65b00c4b,26.62474
3f4b0ddd513d7769508eb4277f029bbf,11.044143
8fb95e274c827ed766c4833f1376e400,19.822283
39c41eff1afea8c296062328350b9ab9,16.016773
2d96648ebbad7ad9cfc40c4c9c820f92,16.18167
c0e11158f60abbb6f96d74228e67d44c,23.140162
e98f62f167c0c56e1d6e2c852bf04adf,16.694584
13831f5b4e64bcef58f4a1b4cc8748d4,21.084047
f294439a6719ccac91b6e2f25088dd1c,35.808334
bbc796bc3e529de379f16c90fc437a82,22.666
7ca8750c7c9d32f8c383020f380ae5e2,18.812645
12224004d3218865e0485410be6e0afc,23.664455
134141b15902a79a3932a6f486de499a,13.809075
6a8f2976398f920ad337da439b22b202,15.214461
abd273cdcd250f53a125d77e6798e0d1,18.635805
8f9be3b3799b30feec4b8f2f628670e5,30.054018
fceffa5aa5435f18bb997278808e5915,20.206724
e033bdf3c0d77ce6a7c7ee1235c8d051,14.3475
17e22ae34edbd170fcd2efe9e44f95bd,17.502825
5491ab8eec3a104e7f0a3a4895c1621e,31.476608
1091b43c860fa7d9cea917d1d20dd522,16.483774
e773828baa347406cab28b4666ecc869,15.441239
cc4dea61bd3aaacb0780ccbc6ad94eaa,21.612413
5a55092d69cc833177808899f5cc51e6,15.645409
c94047ec162181b78322184f7a9aee43,10.009957
1b7926dafeead0e19837ca6b7764e1f1,16.377995
d8c26c70018f669b95557792546bc4dc,18.042883
c8223ab24b18df53e6a37eae1fd69d48,16.79514
e540d00fceab564fcd95cc8a75b10beb,40.368053
85a81c0e39303d994f18f70782aea630,12.825378
409d692c7314744b643ae98e8a11e1b5,22.305956
9dafdbeb6a7b7240bc32fd6861c42f54,30.146004
e9d8fe23d3a29a599625b57e5fd6766b,36.80909
1dbadf4f796b4a43c00390e035d62b9d,23.13375
95549a3370d5fe86da9749cae8d5aa45,17.6473
dc176963313df28e26c74cddb9ed665d,12.8097
72e2c4bbd8ad5d2eec29b795d95afbe2,27.958143
160f952c9bf7bfd111aade8035e8daf3,22.385666
86df051b358d78a419a88d76515d6d80,11.56268
66f4d4cb45642e879ba8c00484e13aa8,15.4279375
d0a75d6eda61b8a7261946b34ffb350c,16.577248
3c003c58ad1a4915b94afef4b6ca5271,16.425802
d6f91def52c69db1d3e017ced033ba87,14.409965
00e365f4fc03d1098841af23d05c17a6,16.286135
eea61355af8b855cb3b052efc66b588c,9.823936
14d113827939e9deace0b2afb528f1bb,15.905196
927f3c81633f3807af398f2d919530f1,17.089546
75e3a145a842715ed463a3a4ca34e489,39.695984
2446a642fca6873ebfd22332c6657732,13.072476
39fa4236f74ce3cf9427df583375b046,10.070325
d62354cddc18720cf8a24b521570a8f7,17.113354
fcef6b2702ddfbf4e13823c52d95627b,16.004297
79b33a695202057cda058f5ebbfaf3ea,11.159642
3f3db9c8cc4092015241bc6697ea24ef,16.067118
9ffb318d17153de8c18c817b99338e0a,14.2807665
34050aa3fee994fb448fd3d87028f094,16.192299
7054ca2781439efaa9544a3a00c2ade7,21.955694
42120fdf9e2fb1cf82882ebca7e86db6,14.341611
38933687de905dff1914deea4ce58a0d,18.362667
45dbfcedafb7b44504dfb439ae973db0,34.687485
aaa4edcd1e7753b97a9216234d93e1bc,15.301993
de86d7a1250c84c7845795cdcf16a9ad,14.710258
621be24850f6edd2e8dbd75a0f19668a,19.670963
3064071cf67a2cc381cd53b13055eac5,7.286151
2c953e7c7611317da6160774e2129d64,19.32876
1bc4cbfa417cbf64682ad0f639f9e58c,13.487988
d16e915397932f8b3510f595170d1d6b,17.679987
73827caed84fde308c32fe526c70797c,27.91008
8681c22dbe2b9bc1d6a1c524d4ee4c4e,21.176779
eeb88a7ba20489b8f9ccb934f50d13d2,13.671743
0c905768040f5d51c3cccf00256ddcd3,14.927267
7ebe19943d85e81a7b0eb108681276b7,14.939718
7c6146547d5509c612ec26867d1cd47b,12.8971195
090c6fd239a12ac8f6a825897ee15d6d,22.69028
868caab96a9a36b7ef9f89dcbd814e3e,23.83615
cae550bd1bf7bfba357a10319a0fb4be,23.16433
192902ac0a92bb9961032769ab6b8f4e,19.596386
59bdbeeec9cd5173e5b9e86dcb9bce0c,19.615164
e246ff67b33eec076f3bd915835fb531,20.052189
c4d4442c9ecafb0e6611333eeefab2d5,10.709469
d99a07d049ac5c39f6f62edba8d57721,15.272566
830fc83eb6376eb2f375005e54d4801d,16.214943
40276598768326cdd5ae39038037434f,16.062279
024319cfbf2156b9b8a0a50c3aef45b7,17.812231
a7fdfd7d7ae7a53a8232d6d0d7db215b,16.24581
1212d10dd1ebbfe6d18ccf86a805c680,22.838333
4044d99051c9cd7f9f00188ac0c829f2,24.69734
ea639b1119b066a5966041d2367ce1e7,24.228159
476e559ce686af69d6051a5d973c3971,15.854945
869a11332dfbdd33131c16f1ef2d75bf,12.844693
db66dca329373cf37340222e240340b6,20.285734
9dff990dca94f688d5a005c3da5d9a6e,25.924
40bc2b2661f13c1a9888396ed56ba79a,18.892956
99d3564705b8fa6e354dadabe49e8c28,12.327686
12950f3d9bc12065fc5da141faab5780,13.702459
886ceeb29f5b123632b0f6149a1ed4bf,13.990438
10ee8dae1859d2e91a79ad35006d3412,30.449564
9446826a31cabe320b77ce398b32a40d,15.917659
e69e2290db6b2d3b7593a40112e1a82a,16.310123
5ac5d690e12a26a84e1dc443d318e82f,41.63057
52b5d339bbba7bd8f18ca836ab540227,25.618063
d0d5164d91d59570247b483352eee612,17.147371
d9e05f5c9c364436b18207eeff4f789e,14.464899
cbbf61b366cb1ca7a9f9b954e8f345b5,12.064755
ae939729c93b0ecd65e284740cb48997,14.537958
3ff74df75d244d7b291dc5a16004b2f0,21.468279
bf2f7a16704936db1686ba2711614520,15.892966
eeacc2219efa996957aa46ab696afbde,15.358734
8aa454f4a1257f74aa178aba255e7cf7,13.268582
36902bbe975a558efb33459b1cc8eb5b,15.062037
d8dbb44d7c5b1fd8e7f41b49e27053d7,15.806224
acce194856392f074dbf9dada14d8d82,24.024342
2c113cbb0811cf0b32479bd0bce3379b,22.41632
14849d6088ff7e250be24f360af91c07,18.707851
5af2ccecee36c806f9dd2b49c3a8d09a,18.581347
4e7ca1c32e075c6efd8bdffeac2be58a,11.768073
c7197036433dac8ba4041a18b0b435aa,16.080313
2bd9bddf117b28b0736de5b81eea032c,64.53432
3745cc99bd10a2c16e31403fe9654502,19.5613
6cd3f2ca1a0a50c0500752842d4dd018,14.097197
012219b6d6d034eb359fc74730a080db,16.91889
8872e48bafe00195f92e3a6f1d81bfbc,23.20768
4959c38155b6320f1e4bd741132334e0,18.065765
e3369fffb9c064e20cc82f4f612ce0ca,39.75539
72be45eab146087612b9ee932e825574,18.089972
2ac520de90670f0cb695af6630a00c4a,15.033316
aefdcf39aab5b3cadf59cdf0eafcbcb2,20.768744
de64325a3ec242c2264f553d946274ae,23.44348
3ecaa8212e4afe6b832d77f3d19a4932,31.727816
dcb965b6963d2375946c5b2eeb316e6a,13.780413
41953608ebba26ffc747bfd944c6245d,16.157087
6cad8647b638219c1df923544cc5aa0c,17.637754
20ea67720234d8e46c6dc89f8b1dc16a,30.256222
c44b3f142eb33ac2b018b105dff8692d,11.888016
4d605dc9c5436f936edfd77a5c410297,16.119509
dfb10cbc46a4cb952de477a6ea509dfd,16.501976
9e05956862c333308733e2155ca16950,16.562454
6d7335413b5b9b123f6d4f6be3aaa69e,17.888287
a233eaf2bd44e053226cc032f87a69ed,13.799502
dbbb8658d9a27d2be4cefb9a9a5d9e33,12.569014
f81cffddbb8c9cf0ccdd3a5a4161aa64,25.741161
a7e92306fa96254682b3081d01ef6ba3,14.191165
d90174017bf4d85298251ec0cf5a0bb7,10.485954
9bf446986c317acc13f2ab30756f9b20,15.873549
a4e584c6dc40947a851d93c60fe9c50c,10.5618
4d2997398817763e25ae074190f98a32,17.471365
1962dbe6d0755ae32f1381266df2e34a,23.914192
ec911d04a46236b0d41d79ac7cf73376,17.361853
ce42a8b69a1f006400c700bb5616f736,17.456232
34f1c51e8149819c0b990de491310370,18.970877
86c1886c8f8d1e3418ec90bbec17e67a,18.705648
d87c46e5d841c98f8f7c42a5069f6e0c,26.961237
2e404f3ac4dd39d7054b4cbb88ce2c35,15.693552
a89be75924730a39d29149cc159514e1,11.809801
959505aeccc35d003ab580410022f433,18.17437
dfd392778e7a38df71de5abb039ed533,12.659213
438ea5e54a8fb9065a737494893ac31f,17.987396
9f7d6c40a518954cc676b40cf3e2c61a,16.274353
a85ca5795f5b9095cd0be276b40cfb8f,15.104198
331179a115e1b772b2f4ff3f99f0c713,15.898316
a004b1039c9c568bb02a60cc915a9a5f,20.061657
fbe404cf18f22d782369d500d1a75671,18.363848
c256ab3bcaf77d9695562a49f8be8a26,17.215845
8df8c3199fb229a1472b0a47e3b106ae,15.145205
8de5dd99d488cbaf9ecf38e08c08be10,17.369345
87ddbca935f5971922d9f64a5b8a250f,17.93521
c0a8ef94e050fd7fb74a3757be5b3da0,11.384742
d46f45b0d795bcf47a19d301710e63fe,14.35295
30eb48d11917481e5af28f68d39002e9,23.382719
abf0f8d4869d920b5c42d4766c4e0712,26.45859
22c05027bd97d6cf4376df52e0a7e5a2,33.854877
37f48a21c9c1cd7784eee9e1c6a91e5b,20.754545
486624a60deed853a5e30a50fd5df762,17.36992
fb7688c98b85305cf636fb26b2804186,17.061714
8e6e7d37d25c7e66e66f8be5a34da04d,18.106522
b5fba0269666bbf33bc320fb533d32bb,18.62118
b2206d0ce2ecabdb39fcd5ce941805ad,19.622795
41707ed875aaa6861979c1a2a8dfa9d5,14.576267
918e5db39b90c133257cfa0944fd9d4e,22.25698
c3d92b59600b515ee287044dd4a34985,17.425558
b3e2b3c7117a01d7d57b74ed6b6272f9,19.240736
739706624ef992fc93bb60f5df5e1278,38.74012
cf76d482b013f8af6dc046a3001c1c4f,25.236017
430e723584294b481e1cfb980b10df3a,13.927353
525e92612e912b7ee6e24ae17bb4a79f,19.665794
652feb1d4ad368d93e848e3e211445e1,18.913776
c11a22a599df12f33da9a25948a605ca,10.340898
56609bbe4e49470d654680a5c0a03c85,17.215794
73c2f6a3fe158985da4f15118a77783a,24.786415
140d98b96ef924164add7c0fd859992a,22.896286
0e259b373316a562c9e71cd725ce1120,20.939703
dd44ffc289cdf93e89ac256b6e478366,11.548043
2de8cabf193c1a1753f62d87ac8499bb,10.934697
b88655bfa5742903fa6b2162ee31ac87,12.216058
d5cce452fb90a159a0b02988567a37bc,38.916843
0a8b3b277ffe67981af7d4a14e7f98d5,15.355923
a9cd231f6c06e66f3a4f7cbafb0aa5ea,13.498028
231f0baccdba5c1d4ec4dd711da58b1e,17.15956
6e9cd3f36a1e951e29d455913402c171,12.024005
b6700ed8b78e4b1cba7fbc83e0f5f831,13.59952
b228e6b7a06468abcf8c203f8e86689c,12.147207
b4876d0dae2cb7cd0b814c6ec0ddb757,28.753113
e5c83b9d7049d45d07109c42cb808281,15.403688
fcdd373db44c238886a0ecf5ec332b95,14.49791
17b8e90e60f4d19615b77562e40de425,31.86252
ff92e046b12e7380a5a54db4e3fdf615,36.297512
bfa6db3b1ea85796d80dabdfd83b9d40,11.31905
71dc1ebd78222712d79f728f038d06be,14.915897
b8d7fee0274d75202bee63e9e71fec3f,16.240595
6477737031e3b8c8578883bfa897c524,36.74999
ee27c5db38b1e5eba4ca12bbe0cef731,17.66484
03e2b2c32adfd7016fbdf98a70a7077c,29.82214
fe1b32a1829b1ddd26415d31fbf85b78,22.913
0508c1d4ce32ccc40fc59d0592478608,15.989158
83ef337ab9aec7423050b7ecd0260399,19.313936
d6758be9876c16ad5edf45b268d91626,14.741271
2d268e4ebabcfdc515366a04056ae384,16.488316
89f3f2390082961f54df910ea5542a71,13.092203
0b497dc78b09ae400416eabda31cf6ea,9.381104
ccb211459abb148401c4f7c596524cae,20.905827
8c1d27c10cc60cc369a428813bb71350,19.16771
5e7dc712b9b97639cbac22ffe7701945,18.95197
0c283c8e0c146f4528295a6f4ade284f,13.905003
0067c6030d65af0ff98790158ddb0020,14.699906
bbeace003fa084aa3ecbb486d76b6766,18.021643
9f7d811e4738ca24d33c0dc98d2cba67,20.642046
52a96c4082dfe660d01acfdc740c4f61,16.02719
7ffcdcd61ff7eb4f55adfcfe5940b9e2,13.329399
89dfba99bc6a9836761392161809f4c7,26.215067
9065442ba82e20a8ec900872056f9b35,13.734082
5a80679a6e63e622b23f79decee7187d,21.95654
73999a9333e138c624bc229c8b5a5301,17.007708
610883752a98dcefa38fa9715c6b1e84,15.446908
d3dbb7cf981cc1ab19fbe5e22afbfcf9,7.2007217
92b7ad3b562646f9112aa21df37f790b,17.25451
130e5f15b505062879273e8f199441d1,28.69694
94caf828558aed4dc7cb9da3711a5c5a,11.716256
b04d1dd669ddb039cfc706d7bc859e70,23.847126
2f8eea85236019981baf4408c9123ff2,21.380974
45239cd99e3e244465ad2d2ef26c56b9,11.81627
dd2a455f0d35a5d964808c72c38a36fd,11.332634
82e9cdd567caae62a6d0e4e9bbf28901,12.664323
ccb5c19912ff449794d696899012aa3c,11.972819
0cdc74fe3f18369cdc397f87a9c4a737,15.719303
b35ba23bb1c421765752e07fc9a4e891,27.351439
